ID,smiles,assign
GlideDecoy_1285.maegz,NC(=[NH2+])N/C(N)=N/c(c1C(F)(F)F)cccc1,train
GLL_10750.maegz,c1cccc(c12)n(C)cc2C(=O)OC[C@H]3CC[N@@H+](CC3)CCNS(=O)(=O)C,train
Enamine_9791.maegz,COc(nn1)ccc1C(=O)N[C@@H](CCO2)[C@H]2c3nccn3CC,train
GlideDecoy_1865.maegz,C=CCc(ccc1)c(O)c1/C=N/NC(=O)c2cc(n[nH]2)C34C[C@@H]5C[C@H](C3)C[C@H](C4)C5,train
Enamine_5820.maegz,CC(C)c(no1)cc1C(=O)N(C2)C[C@@H](OC)[C@@H]2c3cn(C)nn3,train
GLL_1017.maegz,c1cccc(c12)cccc2N3CC[NH2+]CC3,train
Enamine_3325.maegz,C1CC1[C@H](C)NC(=O)N[C@H](CC2)Cn(c23)c(nn3)-c4ccc(F)cc4,train
GLL_12756.maegz,Cc1c(Br)ccc(c1)NC(=O)Nc(c2)ccc(OC)c2N3CC[NH+](C)CC3,train
Enamine_8553.maegz,c1ccccc1C(=O)N(C2)CC2S(=O)(=O)NCc3ccc(N(C)C)[nH+]c3,train
Enamine_2361.maegz,[O-]C(=O)c1cc(OC)c(cc1)CCNC(=O)[C@@H]2COCCO2,train
Enamine_2280.maegz,NC(=O)[C@H]1CN(CCO1)C(=O)CCc2c(-c3c(OC)cc(cc3)OC)[nH]c(c24)cccc4,train
Enamine_9994.maegz,o1c(Cl)ccc1C(=O)N(C2)CCC[C@H]2c(n[nH]3)cc3C(F)(F)F,train
GLL_12075.maegz,c1cc(O)c(O)cc1CC[N@@H+](CCC)CCOc2c(Cl)cccc2Cl,train
Enamine_1171.maegz,c1ccccc1CC(=O)NCCC(=O)N2CCC[C@@H]2C(=O)NC3CC3,train
MC_1095.maegz,c1ccccc1Cn(c2)ncc2C(=O)N[C@H](C3)CN([C@@H]34)C(=O)CCCNC(=O)[C@H](Cc5ccc(O)cc5)NC(=O)C[C@H](C)CC[C@@H](C(C)C)NC4=O,train
GLL_14053.maegz,FC(F)(F)c1cc(C(F)(F)F)cc(c1)CO[C@@H]([C@@H]2c3ccccc3)OC[C@@H](N2)c4ccccc4,train
PDBuniq_4210.maegz,c1ccccc1COc2nc(N)nc(c23)[nH]cn3,train
Enamine_10104.maegz,Cc(n1)c(C)nc(C)c1C(=O)N2CCC[C@H]2c(n3)[nH]c(c34)cc(C)cc4,train
GLL_3717.maegz,o1cncc1C[C@@H]([C@H]23)C[N@H+](C3)CC2,train
GLL_4333.maegz,N1CC[NH+]=C1Nc(c2C)cc(OC)c(c23)nccc3,train
GLL_12797.maegz,C1C[NH+](C)CCN1c2c(OC)ccc(c2)NC(=O)c3ccc(cc3)-c(c4C)ccc(c4)-c(o5)ncc5C,train
PDBuniq_3774.maegz,OCC(=O)[C@@H](O)[C@H](O)[C@H](O)COP([O-])([O-])=O,train
PDBuniq_3596.maegz,[O-]P([O-])(=O)OP([O-])(=O)OP([O-])(=O)OC[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O1)n(c(n2)=O)ccc2N,train
MC_971.maegz,c1ccc(OC)c(OC2)c1CN(C)CCN(C)C(=O)c(ccc3)cc3OCCn(cc24)nn4,train
Enamine_9310.maegz,c1cncc(c12)cccc2C(=O)N(CC3)CCC3Cc4[nH]cc[nH+]4,train
GLL_4550.maegz,N#Cc1c(N)c(Cl)cc(c1)[C@@H](O)C[NH2+]CCCCCCN(C(=O)[C@H]([C@H]23)CC=CC3)N=C2c4cc(OC)c(cc4)OC,train
GLL_13445.maegz,[O-]C(=O)CCS(=O)(=O)N(CC1)CCN1Cc(c(-c2ccccc2)nc(c34)cccc4)c3C(=O)N[C@@H](C(C)C)c5ccccc5,train
GLL_8659.maegz,CC(=O)N1CCCN(CC1)c(nc2-c(c3C)cccc3)nc(c24)OCCCN(C4=O)Cc(c5)cc(C(F)(F)F)cc5C(F)(F)F,train
PDBuniq_1438.maegz,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](NC(=O)C)[C@@H](O1)O[C@H]([C@H]2CO)[C@H](O)[C@H]([C@@H](O2)O)NC(=O)C,train
Enamine_4250.maegz,Cc1ccnn1CC(=O)N[C@@H](CCC2=O)[C@H](N2)[C@@H]3CCCO3,train
MC_2675.maegz,c1ccccc1-n(c2C)nc(C)c2CC(=O)N(CCCNC(=O)[C@H](C)N3C)CCCC(=O)N[C@H](CC(C)C)C(=O)N[C@H](C3=O)Cc4ccc(cc4)OC,train
GLL_13490.maegz,c1c(Cl)ccc(C/2=C\C#N)c1C=C(c(c23)cccc3)N4CC[NH+](C)CC4,train
GLL_2471.maegz,C1CC[N@@H+](CCC2)[C@]12CCc3nc(no3)-c4c(OC)cc(N)c(Cl)c4,train
Enamine_5209.maegz,CC(C)(C)n(n1)cnc1C(=O)NCc2c(C([O-])=O)sc(c23)cccc3,train
GLL_787.maegz,c1cc(Cl)cc(Cl)c1C(=O)Nc(cc2)cc(Cl)c2C(=O)N3CCCCc(c34)scc4,train
GLL_6910.maegz,C1CCCCC1CC[C@H]2CC[N@@H+](CC2)Cc3n[nH]c(c34)cccc4,train
MC_2040.maegz,C1CN(C2)C(=O)c(c3)ccc(C)c3OCCCn(nn4)cc4c(ccc5)cc5C(=O)N(CC6)C[C@@H]2[C@@]16O,train
GLL_15636.maegz,c1ccccc1COc(cccc2)c2C(=O)OCCC[NH+](CC3)CCN3c4c(OC)cccc4,train
GLL_10244.maegz,c1ccccc1[C@H]2CC[N@@H+](CC2)C[C@@H](O)COc(cc3)ccc3-c4noc(c45)cc(F)cc5,train
GLL_2718.maegz,C#C[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O1)n(cn2)c(c23)ncnc3NC4CC4,train
Enamine_9308.maegz,COCCN1[C@H](c2n(C)cc[nH+]2)[C@H](CC1=O)C(=O)NCc3ccc(C)nc3,train
MC_1832.maegz,CCN(C1=O)CC(=O)N[C@@H](CN(CC2)C(=O)COC)[C@H]2OCc(ccc3)cc3Oc(c4)cc(cc14)OC(C)C,train
GLL_10448.maegz,FC(F)(F)c1ccc(cc1)CNC(=O)c(c2)[nH]c(c23)ccc(c3)C[C@@H](C)[NH2+]C[C@@H](O)c4cc(CO)c(O)cc4,train
Enamine_1202.maegz,Cc1nc(on1)[C@@H]2CCCN(C2)C(=O)CNC(=O)c(cc3)ccc3C(C)(C)C,train
Enamine_8714.maegz,c1ccccc1CC(=O)N2CCC[C@H]2C(=O)NCc3c(N(C)C)[nH+]ccc3,train
Enamine_2072.maegz,N1CC[C@H](CC1=O)C(=O)N[C@@H]2CCCN(C2)c3c(F)cccc3,train
GLL_5208.maegz,CNc(n1)nn(c12)c(C)nc(CCC)c2Cc3ccc(cc3)-c(cccc4)c4-c5[n-]nnn5,train
Enamine_4162.maegz,CCc(o1)cc(C)c1C(=O)N2CCOC[C@@H]2c3ncn(n3)CC(F)(F)F,train
GlideDecoy_1857.maegz,c1cccc(c12)[nH]c(n2)-c3c(-c4ccccc4)n[nH]c3-c5cccnc5,train
GLL_3665.maegz,C[C@@H](S1)OC[C@@]12[C@H]3CC[N@@H+](C2)CC3,train
Enamine_8191.maegz,C1COc(c12)c(cc(Cl)c2)CN3C[C@H](OC)C[C@H]3c4[nH]cc[nH+]4,train
GLL_2200.maegz,C[C@@H]([NH3+])CN(CC1)c(c12)c3c(cc2)OCCC3,train
Enamine_7842.maegz,C1CCCC12CN(C2)C(=O)N[C@@H]3CCn(c34)cc[nH+]4,train
Enamine_7566.maegz,NC(=O)C[C@]1(O)CCC[N@@H+](C1)Cc2cc(ccn2)OC,train
GLL_6871.maegz,c1ccccc1CC2=CCN(CC2)Cc(n3)[nH]c(c34)cccc4,train
PDBuniq_1148.maegz,Nc(n1)nc(N(C)C)nc1[C@H](C)[NH+]2CCCCCC2,train
GlideDecoy_1695.maegz,c1cc(Br)ccc1NC(=O)CSc(n2)[nH]c(c23)cc(cc3)OC,train
GLL_2656.maegz,c1cccc(c12)n(CC)c(=O)n2C(=O)OC[C@H]3CC[N@@H+](CC3)CCCC,train
Enamine_6637.maegz,Cc1onc(C)c1CC(=O)N[C@@H](C[C@H]2O)[C@H]2n3cccn3,train
Enamine_9391.maegz,c1c[nH]c(C(C)C)c1C(=O)N2CCN(CC2)Cc3c(C)nn(C)c3C,train
DEKOLS2_1748.maegz,CCCCCCCc1c(=O)[nH]c(=O)[n-]c1Cl,train
PDBuniq_1788.maegz,[O-]C(=O)c1cnn(c12)[C@H](C(F)(F)F)C[C@@H](N2)c(cc3)ccc3CC,train
Enamine_6695.maegz,COc1c(scc1)S(=O)(=O)N(C2)CC[C@H]2Oc3cccnc3,train
PDBuniq_891.maegz,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)NC(=S)N\N=C\c2cc(O)ccc2,train
DEKOLS2_2749.maegz,c1cnccc1-c(n(CC)c(c23)cccn3)c2-c4ccc(F)cc4,train
GLL_8612.maegz,FC(F)(F)c1cc(C(F)(F)F)cc(c1)CCc2c(Cc3c[nH]c(c34)cccc4)[nH]c(=O)n2Cc5ccncc5,train
Enamine_5140.maegz,n1cscc1C(=O)N[C@@H](C)c2cc(OC)c(cc2)S(=O)(=O)C,train
GLL_105.maegz,[O-]C(=O)CCC/C=C\C[C@@H]([C@H](O)C[C@H]1O)[C@H]1\C=C\[C@H](O)CCCCC,train
Enamine_5125.maegz,O1[C@@H]2CC[C@H]1[C@H]([C@H]23)C(=O)N(C3=O)[C@@H](C)c4nc(no4)C5CCCC5,train
GLL_5853.maegz,C1CCCCC1CC[C@@H](C([O-])=O)[NH2+][C@@H](CC2)C(=O)N(c(c23)cccc3)Cc4ccc(cc4)N(C)C,train
PDBuniq_2876.maegz,ONN(C)C(=O)N[C@@H]([C@@H](O1)O)[C@@H](O)[C@H](O)[C@H]1CO,train
PDBuniq_2464.maegz,[O-]P([O-])(=O)OCC(C)(C)[C@@H](O)C(=O)OP([O-])(=O)OC[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O1)n(cn2)c(c23)ncnc3N,train
GlideDecoy_1372.maegz,CCOC(=O)N1CCN(CC1)[C@@H](c2ccccn2)c3c(C)[nH]c(c34)cccc4,train
GLL_10957.maegz,O=C1O[C@@H]2C[C@H](C(C)(C)C)[C@@]3([C@@H](O4)OC(=O)[C@@H]3O)[C@@]2([C@@]145)[C@@H](O)[C@@H]6[C@]5(O)[C@@H](C)C(=O)O6,train
DEKOLS2_1170.maegz,c1sccc1OCC(C)(C)c([nH]2)nc(c23)n(cnc\3=N/[H])Cc4cc(c(cc4)OC)OC5CCCC5,train
GLL_14842.maegz,C#Cc1cccc(c12)n(C(=O)N(C)C)cc2C(=O)c3cc(F)c(cc3)Cn4c(C)nc(c45)cncc5,train
Enamine_1061.maegz,Cc(c1)c(Cl)cc(C)c1C(=O)N(C2)CCC[C@]2(O)Cn3ccnn3,train
GLL_15934.maegz,CC(C)(C)c1c(O)c(C(C)(C)C)cc(c1)C(=O)Nc(n2)scc2C(=O)OCCC[NH+](CC3)CCN3c4c(OC)cccc4,train
GlideDecoy_928.maegz,COc1ccc(cc1)Sc(c2C#N)ccc(c2)NC(=O)c3c(F)cccc3F,train
Enamine_7658.maegz,c1cccn(c12)c(nn2)CNC(=O)N3CCCC[C@H]3c4n(CC)cc[nH+]4,train
Enamine_8030.maegz,c1cccc(c12)CN(C2)C(=O)c3coc(n3)C[N@@H+](C4)CC[C@@H]4OC,train
DEKOLS2_1843.maegz,c1c(F)ccc(c1C(F)(F)F)N(C[C@@H]2C)CCN2S(=O)(=O)c3c(Cl)cc(cc3)N(C)C,train
Enamine_6161.maegz,COc(nc1)ccc1C(=O)N[C@H](CCC2=O)[C@@H](N2)c3ccnn3C,train
Enamine_6836.maegz,s1ccnc1CCNC(=O)N[C@H]2[C@@H](O)Cc(c23)cccc3,train
GLL_3184.maegz,c1cc(F)ccc1C(=O)Nc(n2)oc(c23)c(ccc3OC)-c4ccccc4,train
Enamine_9088.maegz,Cc1c(F)ccc(c1)S(=O)(=O)N(C[C@H]2C)CC[NH2+]2,train
MC_1528.maegz,Cn1c(=O)n(C)c(=O)cc1C(=O)N(C2)CCCNC(=O)[C@@H](C)NC(=O)c(ccc(C)c3)c3OCCCn(cc24)nn4,train
GLL_11898.maegz,CC(C)(C)C(=O)OCOC(=O)c1c(C(C)(C)O)nc(CCCC)n1Cc2ccc(cc2)-c(c3C([O-])=O)cccc3,train
Enamine_122.maegz,[O-]C(=O)[C@@H]1CCN(C1)C(=O)NCc2ccc(nc2)Oc3ccccc3,train
GLL_7878.maegz,[nH]1c[nH+]cc1CCCCNc([nH]2)[nH+]cc2-c3ccccc3,train
Enamine_2684.maegz,CC(=O)N[C@H](CC([O-])=O)c1c(C)c(C)ccc1,train
GLL_9117.maegz,[C@]123c4c5c(O)ccc4C[C@@H]([N@H+](CC3)Cc6ccco6)[C@]2(O)Cc7c8c(oc7[C@@H]1O5)cccc8,train
Enamine_4731.maegz,Cc1cc(n(n1)C)N2CC[C@H](C2=O)NC(=O)c3coc(c34)ccc(c4)CC,train
MC_2108.maegz,n1oc(C)cc1C(=O)N(CC2)C[C@H](NC(=O)CN(C3=O)CC)[C@H]2OCc(ccc4)cc4Oc(c5)cc(cc35)OC(C)C,train
Enamine_4814.maegz,C[C@@H]1CN(C[C@@H](O1)C)C(=O)CCCN(C(=O)N2)C(=O)C2(C)C,train
Enamine_692.maegz,Cc(n1)sc(C)c1C(=O)Nc2cnn(c2)Cc(nn3)n(c34)CCCC4,train
Enamine_3512.maegz,C1C[N@@H+](C)[C@H](C)[C@@H]1C(=O)NCc2cc(ccc2)-n(n3)ccc3C([O-])=O,train
GLL_15586.maegz,c1ccccc1-c(cc2)ccc2-c(nnc3C)n3-c(cc4C#N)c(cc4)OCc(cc5)ccc5C(=O)N6CC[NH+](C)CC6,train
GlideDecoy_1298.maegz,FC(F)(F)c1cc(Cl)c(nc1)N(CC2)CCC23c4c(CC[NH2+]3)c5c([nH]4)cccc5,train
PDBuniq_1294.maegz,c1cccc(F)c1C[NH2+]CCO[C@H](C[NH2+]C2)[C@H]2Cc3cc(C)cc(N)[nH+]3,train
DEKOLS2_1074.maegz,C1COCCN1C(=O)CNC(=O)[C@@H](N2)CCCCNC(=O)OCCC[C@H](C(=O)NO)[C@H](C2=O)Cc3ccc(cc3)-c4c(F)cccc4F,train
Enamine_7831.maegz,c1c(F)c(F)c([O-])c(F)c1C(=O)N(CC2)CCC2c(on3)nc3C,train
GLL_11223.maegz,c1ccccc1-c(cccc2)c2C(=O)Nc(cc3)ccc3C(=O)N(c(c45)cccc4)C[C@@H]6[N@@H+](C5)CCCC6,train
PDBuniq_1673.maegz,OC[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O1)n(cn2)c(c23)ncnc3N4CCN(CC4)c5ccccc5,train
Enamine_2976.maegz,NC(=O)C(C)(C)CNC(=O)NC[C@H]1CC[N@@H+](CC1)Cc2ccccc2,train
GLL_2630.maegz,c1cccc2cc(c(c3c12)OCCC3)C(=O)OC[C@H]4CC[N@@H+](CC4)CCCC,train
GLL_2559.maegz,c1c(Cl)c(N)cc(OC)c1C(=O)NC[C@@H]2CC[N@H+]([C@H]23)CCC3,train
PDBuniq_1964.maegz,CC(C)Cc1ccccc1,train
Enamine_8546.maegz,C=CC[C@@H](C1(C)C)N(CCC1)C(=O)CCN2CC[NH+](CC)CC2,train
MC_711.maegz,CNC(=O)c1ccc(o1)CN(C2)C[C@@H]([C@H]23)Oc4ccc(cc4)CNC(=O)COc5cc(cc(c5)C(=O)N3)C(=O)N(C)Cc6nccs6,train
GLL_1866.maegz,c1cc(F)cc(F)c1C(=O)Nc(n2)ccc(c23)occ3CC[NH+](C)C,train
Enamine_10119.maegz,FC(F)(F)c1cc(n[nH]1)[C@@H]2CCC[N@@H+](C2)Cc3cccnc3,train
GLL_4864.maegz,[O-]C(=O)COc(cc1)ccc1-c(c2)cc(C)c(c2C)OCC[NH2+][C@H](C)[C@H](O)c3cc(c(O)cc3)NS(=O)(=O)C,train
Enamine_7584.maegz,c1cccc(c12)OCCN(C2)C(=O)NCc3c(cccc3)-n4ccnc4,train
Enamine_9882.maegz,c1n[nH]c(C(C)C)c1C(=O)N(C2)CCC[C@@]2(O)Cc3nncn3C,train
Enamine_4882.maegz,c1ccnc(c12)c(ccc2)CNC(=O)NCc(nn3)n(c34)CCCCC4,train
GLL_3574.maegz,c1cc(F)ccc1C#C/C(C)=C\COc2c(nsn2)O[C@@H]([C@H]34)C[N@H+](C4)CC3,train
Enamine_5918.maegz,CC(C)(O)CSCc(n1)c(C)nc(c12)cccc2,train
GLL_13960.maegz,c1ccccc1C[NH2+]C[C@@H](CO2)Oc3c2ccc(c34)[nH]nc4,train
Enamine_4900.maegz,Clc1ccc(OC)c(c12)N(CCC2)C(=O)c(cc3)nc(c34)CCCC4,train
GlideDecoy_1248.maegz,c1cc(C)cc(c1C)-c(c(C)c2C([O-])=O)nc(c23)cccc3,train
MC_2133.maegz,n1ccnc(c12)ccc(c2)C(=O)N[C@@H](CCCNC(=O)CO3)C(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@H](C(C)C)C(=O)NCCCc(c5)ccc(c35)OC,train
DEKOLS2_1283.maegz,CC(C)c(c1)ccc2sc(c3c12)c(=O)[nH]c(n3)C[NH+](C)C,train
PDBuniq_4415.maegz,c1c(F)cc(F)cc1C[C@H](NC(=O)C)[C@H](O)C[NH2+][C@@](C2)(c(ccc3)cc3C(C)(C)C)CCc(c24)n[nH]c4,train
Enamine_790.maegz,CN1[C@H](C)CN(CC1=O)C(=O)Nc(c2)ccc(c23)ccn(C)c3=O,train
Enamine_6892.maegz,NC(=O)c1ncn(n1)[C@@H]2CCCN(C2)C(=O)c3ccc(C)n3C,train
DEKOLS2_87.maegz,c1cc(Cl)cc(c12)n(CC([O-])=O)c(=O)n(c2=O)Cc3c(F)cc(Br)cc3,train
Enamine_5623.maegz,CNC(=O)C[C@]1(O)CCCN(C1)c(nc2NC)[nH+]c(c23)cccc3,train
GLL_2317.maegz,CCC[N@H+](CC1)CCCN1c(c2cccc3c24)ccc4N(C3=O)Cc5ccc(cc5)OC,train
Enamine_8824.maegz,CC(C)c(n1)[nH]cc1C(=O)N(CCO2)C[C@H]2c([nH]n3)nc3CC,train
PDBuniq_168.maegz,[O-]C(=O)CC[C@@H](C([O-])=O)NC(=O)c1ccc(cc1)NC[C@@H](N2)CNc(c23)nc(N)[nH]c3=O,train
GLL_8546.maegz,FC(F)(F)c1cc(C(F)(F)F)cc(c1)COC[C@H](c2ccccc2)n3c(C)ccc3C,train
GLL_8310.maegz,CCC(=O)NCCc1cccc(c12)cccc2,train
Enamine_2207.maegz,n1csc(C(C)C)c1C(=O)Nc(cc2)ccc2CCO,train
Enamine_419.maegz,Cc(n1)c(C)ccc1C(=O)N([C@H]2C([O-])=O)CCOc(c23)cccc3,train
PDBuniq_3618.maegz,CC(C)C[C@@H]([NH3+])C(=O)N1CCC[C@H]1C(=O)NCc(cc2)ccc2C(N)=[NH2+],train
GLL_12150.maegz,c1cc(Cl)c(Cl)cc1CC(=O)N(CCc(c23)occ2)[C@H]3C[N@H+]4CC=CCC4,train
GlideDecoy_622.maegz,[O-]C(=O)CNc(c1C([O-])=O)cccc1Cl,train
Enamine_9290.maegz,Cn1cnn(c1=O)CC(=O)N(Cc2n(CC)cc[nH+]2)[C@H](C3)C34CC[NH2+]CC4,train
DEKOLS2_1232.maegz,C[NH+](C)C1CCN(CC1)C(=O)c2ccc(cc2)NC(=O)Nc(cc3)ccc3-c4nc(N5CCOCC5)nc(n4)N6CCOCC6,train
GLL_14347.maegz,c1ccc(Cl)cc1N2CC[NH+](CC2)CCCn(n3)c(=O)ccc3-c4ccccc4,train
Enamine_9244.maegz,c1cccc(F)c1[C@@H](C([O-])=O)[N@H+](C)Cc2cc(C)on2,train
Enamine_9163.maegz,COc(n1)cncc1C(=O)N2CCN(CC2)c3cccc(C)c3C,train
MC_341.maegz,n1nncn1CC(=O)N(CC2=O)CCOCCOc(cc3)ccc3[C@@H]4N2CCc(c45)cc(OC)c(c5)OC,train
GLL_16271.maegz,c1ccccc1-c(c[nH]n2)c2[C@@H](O)[C@H](c3cc(Cl)c(Cl)cc3)CC[N@H+](CC4)CC[C@]4(O)c5ccccc5,train
DEKOLS2_1663.maegz,s1c(Cl)ccc1C(\C)=C\S(=O)(=O)N[C@H](C2=O)CCN2[C@@H](C)C(=O)N3CCOCC3,train
GLL_8496.maegz,FC(F)(F)c1cc(C(F)(F)F)cc(c1)Cn(nn2)c(N3CC=CCC3)c2C(=O)N4CCC[C@H]4c5c(Cl)cccc5,train
MC_827.maegz,COc(cc1)ccc1C[C@@H](C2=O)NC(=O)CCC[N@H+](CCCNC(=O)[C@H](C)N2C)Cc3cnc(s3)-c(c4C)cccc4,train
GLL_6190.maegz,C1CCN(C2=O)C=1C(=O)O[C@@H](C(C)C)[C@H](C)/C=C\C(=O)NC/C=C\C(\C)=C/C=C\[C@H](O)Cc(n3)occ23,train
MC_280.maegz,C[C@H]1NC(=O)[C@H]([C@@H](C)CC)NC(=O)CCCN(C(=O)C2CCN(C(=O)C)CC2)CCCNC(=O)Cn(c13)nc(n3)Cc4cc(OC)c(cc4)OC,train
PDBuniq_141.maegz,NC(=[NH2+])c(c1)ccc(c12)cc(cc2)NC(=O)Nc3ccccc3,train
Enamine_9120.maegz,C1CCc(c12)cccc2C(=O)N3CC[NH+](CC3)Cc4c(C)cccc4,train
DEKOLS2_1197.maegz,CCn(nc1)c(c12)nc3c(cc(C#N)cc3)c2N[C@@H](C)C4CCCCC4,train
DEKOLS2_2305.maegz,Clc1cccc(Cl)c1-c(c2)c(N)nc(c23)cc(N)nc3,train
GlideDecoy_1625.maegz,CC(C)[N@H+](CC1)Cc(c1c23)sc2N[C@@H](NC3=O)c4cc(OC)c(cc4)OC,train
Enamine_7919.maegz,CC(C)n(c(=O)c1)nc(c12)CC[N@@H+](C2)CCCNS(=O)(=O)C,train
DEKOLS2_21.maegz,Cc1c([N+](C)(C)C)cccc1OC,train
DEKOLS2_2901.maegz,CCS(=O)(=O)Nc(c1)ccc(c12)NC(=O)C\2=C(\c3ccccc3)Nc(cc4)ccc4C[NH+]5CCCCC5,train
PDBuniq_4375.maegz,CCS(=O)(=O)Nc(c1)ccc(c12)NC(=O)C\2=C(\c3ccccc3)Nc(cc4)ccc4C[NH+]5CCCCC5,train
GLL_12913.maegz,N1CCN(C1=O)CC[N@@H+](C)CCOc2cn(c(c23)ccc(Cl)c3)-c4ccc(F)cc4,train
Enamine_5749.maegz,c1cc(C)c(OC)cc1C(=O)N(CC2)CCC2c(n3)scc3C,train
GLL_10193.maegz,C[C@@H]([NH3+])Cn1ccc(c1c23)Cc2ccc(c3)OC,train
GLL_10998.maegz,C[NH+](C)CCc1c[nH]c(c12)ccc(c2Cl)O,train
Enamine_3546.maegz,c1cncc(F)c1C(=O)N[C@@H](CCO2)[C@@H]2c3ncn[nH]3,train
GLL_15877.maegz,CCCCC[C@H](OC(=O)C[NH3+])\C=C\C(=O)N(C1)c(cc(Cl)cc2)c2Oc(c13)cccc3,train
GLL_2425.maegz,C1CC[N@H+]([C@H]12)CC[C@@H]2Cc3nc(on3)-c4c(OC)cc(N)c(Cl)c4,train
GLL_1257.maegz,c12c3c[nH]c1ccc(C(=O)C(C)C)c2C[C@@H](C3)[NH2+]CCC,train
GLL_10627.maegz,c1cc(F)ccc1-c(nc(s2)C)c2CC[N@H+](CC3)CC[C@@H]3c4c[nH]c(c45)cccc5,train
GLL_7278.maegz,o1ccnc1-c(c2)ccc(c2CNC(=O)C(F)(F)F)-c3c(cccc3)S(=O)(=O)[N-]c4onc(C)c4C,train
PDBuniq_3617.maegz,c1cccc(c1C(F)(F)F)Cn(c(c23)ccc(C([O-])=O)c2)c(n3)Nc(cc4)cc(F)c4OC,train
GLL_4951.maegz,CCCC[C@@H](C1=O)N(C(=O)N1CC)Cc2ccc(cc2)-c(cccc3)c3-c4[n-]nnn4,train
GLL_12728.maegz,NC(=O)c(c1)[nH]c(c12)cccc2N3CC[NH+](C)CC3,train
GlideDecoy_453.maegz,C[NH+](C)CC(=O)Nc(cc1)ccc1-c2csc(n2)NNC(=O)C[NH+](CC)CC,train
DEKOLS2_2480.maegz,COc1cc(N)nc(c12)[nH]c(-c3ccc(F)cc3)c2-c4ccncc4,train
MC_607.maegz,C1C[NH+](C)CCN1c(cc2)ccc2C(=O)N(C3)C[C@@H]([C@H]34)NC(=O)[C@H](Cc5ccccc5)NC(=O)CN(CC6CC6)C(=O)[C@H]([C@@H](C)O)NC(=O)COc7cc4ccc7,train
Enamine_9556.maegz,c1cccc(c12)cc([nH]c2=O)C(=O)N(C3)CCC[C@H]3n4cc[nH+]c4,train
Enamine_4962.maegz,o1cccc1CNC(=O)[C@H]2CCCN2C(=O)c3cc(=O)[nH]c(c34)cccc4,train
GLL_14621.maegz,CC[C@H](C1=O)[C@H](CS1)Cc2c[nH+]cn2C,train
GLL_9184.maegz,COC(=O)[C@@H]1C[C@H](OC(=O)C)C(=O)[C@@H]([C@]12C)[C@]3(C)[C@@H](CC2)C(=O)O[C@@H](C3)c4ccoc4,train
GLL_10638.maegz,NC(=[NH2+])Nc(c1C)ccc(c12)n(C)cn2,train
GLL_6123.maegz,c1ccccc1N(CC(=O)OC(C)(C)C)C(=O)CNC(=O)c(c2)ccc(c23)cccc3,train
GLL_13912.maegz,c1ccccc1/C=C/C2=CC[N@@H+](CC2)Cc3coc(c34)c(OC)ccc4,train
GLL_15691.maegz,c1cccc(c1O)Sc2c(C([O-])=O)sc(c23)cc(cc3)Cn4ccnc4,train
Enamine_1100.maegz,c1csc(c1C)[C@H](C2)[C@H]2C(=O)Nc(ccc3)cc3-c4nnnn4C,train
Enamine_2956.maegz,C1OCC[C@@]12CN(CCO2)C(=O)NCc(c3)ccc(c3C)-c4ccccc4,train
Enamine_7374.maegz,COc(c1)nc(C)cc1C(=O)NC[C@H]2[C@@H]([N@@H+](C)CCC2)c3ccnn3C,train
GLL_1928.maegz,c1ccccc1SCCC[N@H+](C)CCc2ccccc2,train
PDBuniq_1557.maegz,OC[C@@H]1[C@@H](O)[C@H](O)[C@H](O)C[NH2+]1,train
GLL_14771.maegz,c1c(Cl)ccc(c1C)N(CC[N@H+]2C)[C@H](C3)[C@H]2Cc(c34)cccc4OC,train
GLL_10595.maegz,n1csc(c12)cc(cc2)NC(=O)OCCC[N@H+](CC3)CC[C@@H]3c4noc(c45)cc(F)cc5,train
Enamine_906.maegz,[O-]C(=O)[C@H](C)Oc1c(F)cc(cc1)NC(=O)C2CCN(CC2)S(=O)(=O)C,train
GLL_4039.maegz,C1C[N@H+](CC2)C[C@H]([C@@H]12)OC(=O)[C@@](CO)(n3cnnn3)c4ccccc4,train
MC_1642.maegz,c12c3cc(cnc3)C(=O)N[C@H](CC(C)C)C(=O)NCC[N@@H+](Cc4cccnc4)Cc(c2)cc(OC)c1OC,train
GLL_13837.maegz,c1cccc(c12)C(=O)C(C#N)=C2c(cc3)ccc3Cn(c(n4)CCC)c(c45)cccc5C,train
GLL_7299.maegz,CCOc(ccc1)cc1[C@@H](OCC)n(nc2C([O-])=O)c(c23)c4c(CC3)cc(cc4)OCc5cncnc5,train
PDBuniq_1114.maegz,[O-]C(=O)C[C@H](O)C[C@H](O)/C=C/c(n(C(C)C)c(c12)cccc2)c1-c3ccc(F)cc3,train
MC_2370.maegz,COc(c12)ccc(c1)CCC(=O)N[C@@H]3[C@@H](CCN(C3)c(cc4N)nc(n4)SC)OCc5cc(O2)ccc5,train
